,Key,Count,Mean Score
0,TTR,100,0.17980136159625926
1,we,100,0.030022246885127727
2,said,100,0.030765925229442406
3,NNS,100,0.029906809437428832
4,which,100,0.024595057391350733
8,NN,98,0.01993987591722501
6,lex_density,87,0.017659985283123215
5,not,87,0.020752883103874183
9,this,44,0.01747934324835508
20,you,31,0.01724362236953507
15,on,29,0.017630527517384136
13,DT,22,0.01632234860115673
25,PRP,15,0.016314125163673147
16,PRP$,12,0.01662554484504238
12,mean_sen_len,11,0.015215372071726223
21,JJ,8,0.015826541185826836
11,then,7,0.01602649064145132
7,but,6,0.01702626557458379
14,by,6,0.015808911296347986
10,be,5,0.016194763107159012
27,an,5,0.016114560711927482
22,the,5,0.015326599445221268
18,with,4,0.015126391371273248
24,VB,4,0.01460006416304021
17,a,3,0.014206486551511792
19,IN,3,0.014971323604414083
26,VBD,3,0.01702078711451613
23,in,1,0.016172293237297252
28,VBG,1,0.016364871706690775
29,that,1,0.01546530966345401
30,for,1,0.015204084575545927
31,is,1,0.01527397695883386
