,Key,Count,Mean Score
0,TTR,100,0.0791055876908146
1,sentiment,100,0.042380080724281344
2,this,100,0.03605600859798538
3,our,100,0.03623783612110843
4,PRP$,100,0.032245321455752825
6,lex_density,95,0.023217813849958937
5,that,89,0.021670667283665287
14,RB,84,0.022192802709746235
8,a,68,0.020090458433816693
10,DT,57,0.019586365375978652
13,the,27,0.01916822403035876
9,VBN,25,0.019451561843109044
7,JJ,12,0.019272153402584334
11,PRP,12,0.019494452180717218
12,are,7,0.019432323481223385
17,we,7,0.020744340676632965
15,and,5,0.01869691355513327
24,NNS,3,0.018289616016023736
18,mean_sen_len,2,0.019337062016021103
16,these,1,0.018000844047517613
20,for,1,0.016868228044738514
19,VBG,1,0.018392902734581596
21,is,1,0.01862452088264531
22,VB,1,0.019701201577015756
23,NN,1,0.017792309856117853
25,VBZ,1,0.016374816191155828
