,Key,Count,Mean Score
0,how,100,0.062370946911192326
1,to,100,0.040972144511223656
2,not,100,0.039028708357862554
6,a,100,0.038131590105020395
3,TTR,99,0.029845440477616322
5,mean_sen_len,73,0.02394035841130208
7,RB,66,0.026941365786359448
9,only,50,0.024592829018653336
12,IN,49,0.02339006854028576
14,sentiment,44,0.02274870716712452
10,at,37,0.023290407348693393
13,JJR,35,0.022989115573656873
15,all,32,0.02319393134057289
4,very,28,0.02373793423284583
16,should,27,0.024739013463295725
8,VBD,26,0.02338913191473135
18,an,14,0.02451764811680599
17,would,8,0.02143264318568442
19,than,7,0.020350929040676823
11,can,3,0.018261242064132033
20,down,1,0.022330061256075458
21,because,1,0.02055608392898345
