,Key,Count,Mean Score
0,sentiment,100,0.11043265230090503
1,a,100,0.08436412161953757
2,have,100,0.0362111986083675
3,TTR,100,0.03311199472024123
4,through,100,0.03259549421408515
5,male_pronouns,100,0.027189786283895265
7,at,98,0.02268379643484513
8,mean_sen_len,64,0.019161470920424067
6,then,63,0.02067505708341136
10,not,59,0.020401866569815883
9,DT,54,0.01823467452042075
13,when,19,0.018260171324664225
11,i,15,0.018842547303856816
12,VBG,15,0.017942174294164174
14,in,6,0.01687656662176445
16,or,3,0.019171648125381805
17,so,3,0.01745355867196778
15,which,1,0.015485305451879679
