,Key,Count,Mean Score
0,not,200,0.038631594050909206
1,how,200,0.040691112127146524
2,TTR,200,0.029731418729458697
6,sentiment,196,0.02785163643353225
5,will,190,0.027765588730089795
3,mean_sen_len,182,0.024877693796862117
4,RB,179,0.024496270346027412
8,VBG,169,0.024149748153471713
13,and,82,0.01996827774058181
9,to,70,0.020779566923564648
17,only,63,0.02104338653095059
7,once,44,0.02111719266675887
21,very,34,0.021329819635772285
15,be,31,0.020141583883152226
11,do,30,0.02117356204856413
19,than,23,0.020024833224717493
16,if,21,0.019370750105313854
27,should,13,0.020680734041770194
10,is,11,0.01949892562748378
14,IN,11,0.0199783936815345
31,just,10,0.020175008911273096
22,JJR,8,0.0197689233675813
29,the,6,0.018282119139574324
25,at,6,0.01850744970963362
26,so,6,0.021172366054090074
28,VBZ,3,0.017783216676703437
12,have,3,0.01788301992365578
32,on,2,0.017747782836492913
18,then,1,0.01872891417410215
20,in,1,0.01676433305529886
24,JJ,1,0.020342516782276564
23,a,1,0.018592145837213612
30,this,1,0.021351784238480286
33,lex_density,1,0.017906208010369365
34,well,1,0.01636069572228037
