,Key,Count,Mean Score
0,TTR,200,0.08361081161249982
1,our,200,0.038866148815868605
2,sentiment,200,0.04179946230260405
3,PRP$,200,0.035927141931532194
4,this,199,0.033207721680145845
5,lex_density,194,0.02288219108851935
6,that,145,0.021216223105090515
12,RB,127,0.021565275087450753
17,a,127,0.020757779107958358
15,DT,102,0.019704128415480172
9,the,70,0.020202288301139945
10,VBN,60,0.019942547231615017
7,PRP,39,0.019783879863475465
13,JJ,33,0.019770874910510838
16,VB,33,0.020574672499612992
25,are,13,0.019982391872245382
19,and,13,0.018532742668924056
20,we,10,0.018834630666707868
18,VBD,6,0.01914464255425174
22,mean_sen_len,5,0.017861095512535542
21,of,4,0.018501314841518075
23,VBG,4,0.0184370970180699
8,NN,3,0.0193447798060966
24,NNS,3,0.01871494005817674
14,to,2,0.020594106164996295
29,in,2,0.01848944814853096
28,is,2,0.018108733273433368
11,with,1,0.018652560546839028
26,into,1,0.017227265790736045
27,VBP,1,0.018310234685402604
30,for,1,0.01806416780450266
