,Key,Count,Mean Score
0,TTR,300,0.08233339681144745
3,said,299,0.04121533165513962
1,have,294,0.03749271899838246
10,with,240,0.030334477926258152
8,on,237,0.030869294279649184
5,be,214,0.029029121435161565
4,VBP,204,0.02841734048982567
2,for,202,0.028019545822436577
11,it,183,0.027272332228439732
6,we,167,0.02676513262726629
12,VBG,145,0.026121036461373055
13,is,123,0.02744723140989731
9,that,113,0.02499258062835912
7,not,80,0.02704323635769586
15,but,49,0.024685282611965013
17,PRP$,28,0.026002908938786602
16,this,28,0.02484345436793
18,JJR,21,0.026798030136380397
20,an,15,0.026057384073623954
23,as,11,0.024327687762632545
19,and,11,0.0232199806214183
21,at,11,0.022913238163205396
22,from,11,0.024882877496985038
14,by,7,0.02390459815793069
24,are,4,0.02382010768151728
25,VB,2,0.021284439728272923
26,would,1,0.023376169146551443
