,Key,Count,Mean Score
0,sentiment,100,0.06964986415652812
1,how,100,0.03347326158021926
2,and,100,0.03839753847510659
3,not,100,0.039868478064262455
5,once,100,0.029843306027311223
6,to,100,0.03365605206079127
4,if,97,0.02505222179672424
7,do,91,0.02468774644083065
10,because,52,0.020179553368361768
15,VBG,39,0.01846172367281319
12,RB,30,0.0186521331869375
13,only,28,0.019494814608509253
8,TTR,27,0.018781357813002136
11,IN,13,0.018511718491642733
17,very,9,0.018989264486968957
9,will,4,0.018294577075883212
14,at,4,0.019823225518650685
18,than,3,0.017668266637916815
19,see,2,0.016670519169728764
16,JJR,1,0.01633426427267155
