,Key,Count,Mean Score
0,TTR,300,0.17836956388687
1,said,300,0.031053942530811316
2,NNS,300,0.03050096581693787
3,which,300,0.024803925669968797
4,we,300,0.030224151170725792
6,NN,288,0.019913525971309784
7,not,260,0.021186811717760063
5,lex_density,243,0.01754846265583386
12,this,127,0.017515182069900933
10,on,106,0.01775621759745266
19,you,98,0.016942999708405283
9,DT,75,0.016011884162297093
18,PRP,43,0.016210449909925883
22,mean_sen_len,38,0.01533820867492409
11,the,30,0.015717271050402003
21,PRP$,27,0.016310308317125845
31,JJ,20,0.015315480096493925
13,but,18,0.01642841998465599
16,by,17,0.01648370950567565
24,an,16,0.016086303344805444
17,a,13,0.015798543957764876
15,VB,12,0.015487447256728326
26,in,10,0.015323048876717982
28,then,10,0.016429879453539357
25,IN,10,0.015059411906323723
30,with,8,0.01604872549937148
29,VBD,5,0.01543995286850255
8,that,4,0.0158061975652453
20,be,4,0.016724778831278563
14,VBZ,3,0.014690135978670008
23,for,3,0.014930297764192524
27,is,3,0.015542462667560228
32,VBG,3,0.015479955750712445
33,has,1,0.01510444915605044
34,have,1,0.01597760208213132
35,sentiment,1,0.015413614545601431
36,from,1,0.016227694462413726
37,can,1,0.01542660375148317
38,RB,1,0.015136889477526545
