,Key,Count,Mean Score
0,TTR,300,0.17598693532851276
1,or,300,0.046680472045087636
2,and,300,0.03246801209368095
4,we,300,0.02644228757437923
3,mean_sen_len,299,0.0206859001782044
7,the,281,0.018748446407187255
5,an,223,0.017774745133740118
13,there,152,0.016754622536720516
6,be,143,0.016716459785325724
10,one,134,0.016824738144293035
17,for,104,0.015505898557366473
12,such,103,0.016606421528495955
15,they,73,0.015709883385296285
23,a,52,0.015769487680944036
11,it,50,0.01590376198339977
24,NN,28,0.01536662320386607
9,some,26,0.01568608416336459
16,have,23,0.01620638841703744
8,can,17,0.015440204761665773
20,about,17,0.015236459836491353
19,their,15,0.01538081437536874
18,will,12,0.015567885542244747
14,is,9,0.014613513552031486
22,VBP,8,0.01464438029840309
33,from,7,0.015406057446409287
29,in,5,0.014624952565159794
26,as,4,0.015460922086119629
32,any,3,0.017479914570163024
35,sentiment,3,0.015679923590646416
28,how,2,0.016001814042670898
27,each,1,0.014903506154574316
21,not,1,0.014433696829743563
25,was,1,0.013200925581707988
31,that,1,0.015348099271738492
30,lex_density,1,0.01396293550929234
34,our,1,0.013593527580875857
36,IN,1,0.014247333979678665
