,Key,Count,Mean Score
0,TTR,100,0.033573530890472346
2,mean_sen_len,97,0.021943767136943154
1,VBG,81,0.02398592321167027
11,DT,75,0.020424887153380644
10,RB,65,0.02119255606533518
25,NNS,58,0.02034106925738726
17,not,57,0.021882750366061715
4,NN,56,0.019656268881385924
5,a,49,0.01965203857094175
19,lex_density,47,0.019387158476422243
3,IN,42,0.019637709130928743
12,sentiment,35,0.019569235862074364
15,for,33,0.020532291813069894
14,i,27,0.019731132557045634
30,they,24,0.020672967885806113
20,JJ,16,0.01901522217726498
18,the,15,0.018697928183419598
23,VB,14,0.01911701511026612
16,VBP,13,0.019545401566167377
6,this,13,0.019906256200724844
13,in,11,0.019653497655357347
21,on,11,0.019820786096289674
8,it,9,0.019100097202739818
28,and,7,0.01918929893702207
9,but,6,0.01924373633026739
33,to,6,0.01853195569150994
26,PRP$,6,0.019242651055993012
35,VBZ,6,0.019521085920351556
7,that,5,0.019244566512174374
22,there,5,0.020847164755978375
31,with,3,0.019248400900547923
34,be,3,0.01901255060778331
24,of,1,0.017146864634166106
27,have,1,0.018752950434076945
29,VBN,1,0.019356159817229233
32,up,1,0.01873265369312317
36,JJR,1,0.018739767420956302
