,Key,Count,Mean Score
0,sentiment,100,0.0858668987768652
1,TTR,100,0.05490182228940849
2,mean_sen_len,100,0.04130907183303052
3,this,100,0.03876622560018425
4,PRP$,100,0.030322564171618726
5,and,93,0.022500214274254558
11,to,82,0.02140704079521352
10,a,80,0.021062700145592514
6,their,67,0.021895124101833006
9,VBG,40,0.01887025360783707
8,has,34,0.02004365380230164
7,such,32,0.019299423321492624
12,with,23,0.019580259670721235
14,for,15,0.019599853511464704
19,an,9,0.018603597191411435
16,the,5,0.017168167636852145
18,as,5,0.019142841538168247
15,IN,4,0.01698506941127288
22,VBZ,3,0.018080287113255784
13,is,2,0.017439444540256734
17,said,1,0.017392831019879696
20,of,1,0.01668975870037419
21,VBN,1,0.01780904135053316
23,NNS,1,0.018330622968805676
24,VB,1,0.018062542195668743
25,could,1,0.018732487637375145
