,Key,Count,Mean Score
0,said,100,0.07053076675317745
1,VBD,100,0.04405961078838907
2,sentiment,100,0.039721806456341546
5,mean_sen_len,100,0.028888155086682694
4,to,98,0.028335097373253255
6,lex_density,98,0.02592410283683887
3,and,92,0.024510191323498916
8,DT,79,0.021972961136422383
9,at,69,0.021595706579381188
14,has,39,0.02095497433728741
7,that,37,0.02027977404522722
10,but,29,0.02087539687016042
15,NN,17,0.018908051832134003
17,was,9,0.019765244600020875
11,their,5,0.019316379062868407
13,VBG,4,0.020267549537874133
18,because,4,0.02001524453313094
12,the,3,0.020180257428785743
16,had,3,0.018468701331740157
20,male_pronouns,3,0.021415006666963488
21,VB,3,0.017802496934848297
22,TTR,3,0.018345034337373275
24,on,2,0.019307046039401435
19,so,1,0.019762258343383327
23,very,1,0.01849506866412917
25,PRP,1,0.018977624025072675
