,Key,Count,Mean Score
0,TTR,300,0.10088887054971726
1,sentiment,300,0.042803969095678206
2,NNS,300,0.03571924915611431
6,lex_density,291,0.019995122845745655
3,mean_sen_len,285,0.020711311122477073
5,is,227,0.019444926594330284
9,VBZ,217,0.018611544472389937
8,DT,188,0.018407380564379218
10,which,186,0.020227208292874294
4,said,155,0.019316169740009312
7,PRP,149,0.018212430118178646
11,NN,55,0.017724302823313234
15,VBN,50,0.01789831527703294
16,the,42,0.018001211354778585
17,IN,31,0.017773823625112043
21,to,28,0.01822242802282348
12,VB,26,0.01817359041350164
13,has,26,0.0183900451886233
14,this,25,0.01825976134104383
23,JJ,24,0.017885326597108047
20,you,23,0.018393514215959906
19,VBP,17,0.017937064834637348
28,PRP$,12,0.01790161638491122
18,we,11,0.017642428523497934
24,an,8,0.0193762151557638
31,a,5,0.018038748499442044
27,that,5,0.017745297322060784
30,are,4,0.017992636463442915
26,been,3,0.01983260140085523
29,have,2,0.01810704331998857
25,of,2,0.01743521183201749
32,and,2,0.017185735715128714
22,VBG,1,0.017877545049410762
