,Key,Count,Mean Score
2,the,100,0.027122889334772013
4,DT,100,0.03184577391289692
0,at,94,0.02433124191331241
6,VBZ,93,0.02181826704643874
1,has,91,0.02423431446245378
5,been,83,0.02198436275491621
9,lex_density,65,0.019685683715486072
13,have,56,0.020962228647938893
3,an,38,0.021925231629900743
19,is,34,0.018851813958615574
15,there,30,0.019173918638195033
12,VBN,28,0.01842802657451501
24,TTR,27,0.018894344418688827
25,a,25,0.01839546435823812
20,RB,19,0.01869553878406403
8,but,14,0.01976774717910258
23,said,14,0.017783788576036314
21,were,14,0.018524608700340634
22,could,14,0.019440685557220606
7,mean_sen_len,11,0.01825128401364056
11,as,9,0.018835369868734825
26,PRP$,7,0.018008752626434473
17,JJ,6,0.017752340257311008
16,NNS,5,0.017375904296224497
18,who,5,0.018007073825930132
29,VBD,4,0.017273573596528757
14,when,4,0.017813182275870795
10,on,2,0.01958725329401713
27,because,2,0.017295393799152743
28,VBP,1,0.017938480695426896
30,sentiment,1,0.017445324061543352
31,only,1,0.015649534149162717
32,to,1,0.016419079721348078
33,not,1,0.016982261479172554
34,male_pronouns,1,0.017918768676409614
