,Key,Count,Mean Score
0,sentiment,120,0.0850425240419049
1,TTR,120,0.061081432275674315
2,RB,120,0.03819724883345305
6,PRP$,115,0.02554879349202191
5,the,114,0.024472644457358278
10,is,96,0.024092595175615936
4,we,89,0.02353561500047008
7,DT,86,0.023098199219553694
8,that,84,0.02346642033410378
11,VBZ,78,0.023305263253600512
3,our,40,0.0226595729155191
12,with,32,0.022467512680869564
13,PRP,23,0.021301768105585765
14,are,21,0.021949582378424277
9,this,15,0.022016580265707075
15,a,12,0.020852044182793527
18,VBN,11,0.02171614738041684
16,lex_density,9,0.020749138877111925
17,VBG,5,0.021084609844280455
22,JJ,4,0.020074161057364842
19,VBP,2,0.02224969718142595
21,and,2,0.02094731717336791
20,from,1,0.0217658518093972
23,VBD,1,0.019743825696191267
